Price,Close,SMA50,SMA200,Signal_SMA,Position_SMA,EMA50,EMA200,Signal_EMA,Position_EMA,Daily_Return,Strategy_Return_SMA,Strategy_Return_EMA,Cumulative_Return_SMA,Cumulative_Return_EMA
Ticker,MSFT,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,
2020-03-30,153.3687286376953,158.0102978515625,141.58936813354492,1,0.0,151.65206877477448,142.4848124905455,1,0.0,0.07034030613271747,0.07034030613271747,0.07034030613271747,1.3799398828300065,1.3489751811187212
2020-03-31,150.9566650390625,157.83925354003907,141.71622135162355,1,0.0,151.62479803977385,142.56995683936677,1,0.0,-0.015727219101690948,-0.015727219101690948,-0.015727219101690948,1.3582372659455773,1.327759552882524
2020-04-01,145.59645080566406,157.57245971679689,141.81437698364257,1,0.0,151.38839226366477,142.60037085878434,1,0.0,-0.03550829790795518,-0.03550829790795518,-0.03550829790795518,1.3100085724766952,1.2806130711286379
2020-04-02,148.61158752441406,157.3812417602539,141.91665710449217,1,0.0,151.27949795918119,142.6607731469718,1,0.0,0.02070886139095851,0.02070886139095851,0.02070886139095851,1.3371373584250825,1.3071331097140906
2020-04-03,147.24281311035156,157.1431750488281,142.00958045959473,1,0.0,151.12119659118667,142.7068101789614,1,0.0,-0.009210415128885097,-0.009210415128885097,-0.009210415128885097,1.3248217682696466,1.2950938711449134
2020-04-06,158.19293212890625,157.15618438720702,142.1512808227539,1,0.0,151.39851955576242,142.86238846462567,1,0.0,0.07436776564672187,0.07436776564672187,0.07436776564672187,1.4233458030559993,1.3914071086447242
2020-04-07,156.48916625976562,157.18781005859375,142.28436767578125,1,0.0,151.59815276144016,142.99927406550623,1,0.0,-0.010770176936554132,-0.010770176936554132,-0.010770176936554132,1.4080161169151846,1.3764214078938413
2020-04-08,158.05892944335938,157.1901205444336,142.42146339416504,1,0.0,151.851516554838,143.1505390234832,1,0.0,0.010031130084673157,0.010031130084673157,0.010031130084673157,1.4221401097452773,1.3902284700877534
2020-04-09,158.0684814453125,157.14336639404297,142.57922973632813,1,0.0,152.09531910136536,143.30036645813863,1,0.0,6.0433168735052334e-05,6.0433168735052334e-05,6.0433168735052334e-05,1.4222260541784943,1.3903124859994664
2020-04-13,158.42263793945312,157.01320281982422,142.73639629364013,1,0.0,152.34344925364152,143.45223190682535,1,0.0,0.002240525694321649,0.002240525694321649,0.002240525694321649,1.425412588196015,1.3934275168474846
2020-04-14,166.26194763183594,157.08850769042968,142.93171657562254,1,0.0,152.88927272317895,143.68127740301165,1,0.0,0.049483519491569705,0.049483519491569705,0.049483519491569705,1.4959470197875413,1.4623792145374965
2020-04-15,164.51986694335938,157.04974151611327,143.11922695159913,1,0.0,153.345374460295,143.89051057691015,1,0.0,-0.010477927831894274,-0.010477927831894274,-0.010477927831894274,1.4802725948738702,1.4470565106647104
2020-04-16,169.45889282226562,157.00017150878907,143.32327823638917,1,0.0,153.97727714513837,144.14721077866255,1,0.0,0.030020847759417713,0.030020847759417713,0.030020847759417713,1.524711633087017,1.4904983738706499
2020-04-17,170.95211791992188,156.9846661376953,143.53052867889403,1,0.0,154.64295717955216,144.41630129866846,1,0.0,0.008811724618208228,0.008811724618208228,0.008811724618208228,1.5381469721199583,1.5036322350850853
2020-04-20,167.563720703125,156.83018127441406,143.7166653060913,1,0.0,155.14965379126704,144.64865424983532,1,0.0,-0.01982073845019039,-0.01982073845019039,-0.01982073845019039,1.5076597632876163,1.4738291338281886
2020-04-21,160.6337127685547,156.53213317871095,143.8700484085083,1,0.0,155.36471492883317,144.80909761058825,1,0.0,-0.04135744841121247,-0.04135744841121247,-0.04135744841121247,1.445306802405788,1.4128753214589473
2020-04-22,166.0896453857422,156.2513735961914,144.05118518829346,1,0.0,155.78530043920557,145.02267369133776,1,0.0,0.03396505330763633,0.03396505330763633,0.03396505330763633,1.49439672499539,1.4608637070693442
2020-04-23,164.07958984375,156.01174224853514,144.2246419906616,1,0.0,156.1105666920422,145.2139164947901,1,0.0,-0.012102232726934004,-0.012102232726934004,-0.012102232726934004,1.4763111880431279,1.4431839945040594
2020-04-24,167.07553100585938,155.826875,144.4064886856079,1,0.0,156.54056529471538,145.43328675651276,1,0.0,0.018259072715639757,0.018259072715639757,0.018259072715639757,1.50326726137652,1.4695351960017564
2020-04-27,166.59698486328125,155.6515283203125,144.58333553314208,1,0.0,156.93493469143917,145.64563588994005,1,0.0,-0.0028642503165908773,-0.0028642503165908773,-0.0028642503165908773,1.4989615276472015,1.465326079351367
2020-04-28,162.53851318359375,155.36370239257812,144.73751956939697,1,0.0,157.15468286860755,145.81511896829227,1,0.0,-0.024361015194951485,-0.024361015194951485,-0.024361015194951485,1.4624453030955402,1.4296292484667297
2020-04-29,169.83221435546875,155.18585845947266,144.92817211151123,1,0.0,157.65184096831703,146.0560581013597,1,0.0,0.044873679652996934,0.044873679652996934,0.044873679652996934,1.5280706051366795,1.4937819733849804
2020-04-30,171.53599548339844,155.03136962890625,145.13597171783448,1,0.0,158.19631761826693,146.31165155174634,1,0.0,0.010032143397503912,0.010032143397503912,0.010032143397503912,1.5434004285689211,1.508767808346585
2020-05-01,167.09471130371094,154.84280639648438,145.3254048538208,1,0.0,158.54527423479846,146.52011298081902,1,0.0,-0.025891266536633872,-0.025891266536633872,-0.025891266536633872,1.5034398367000883,1.4697038988787907
2020-05-04,171.1818389892578,154.84759246826172,145.53456256866454,1,0.0,159.04082579572895,146.76745898873205,1,0.0,0.024459946419956635,0.024459946419956635,0.024459946419956635,1.5402138945514008,1.5056527774985673
2020-05-05,173.01963806152344,155.03653930664063,145.7519612503052,1,0.0,159.58901451408812,147.03073564667793,1,0.0,0.010735946541507557,0.010735946541507557,0.010735946541507557,1.5567495485857918,1.5218173852278642
2020-05-06,174.723388671875,155.31354583740233,145.96929759979247,1,0.0,160.182519385157,147.3084366630841,1,0.0,0.009847151626485973,0.009847151626485973,0.009847151626485973,1.5720790974351797,1.5368029517680255
2020-05-07,175.73800659179688,155.57064361572264,146.18762981414795,1,0.0,160.79253849340915,147.5935053029399,1,0.0,0.005806995432233064,0.005806995432233064,0.005806995432233064,1.5812081535730949,1.5457271594891848
2020-05-08,176.77174377441406,156.0779476928711,146.40435138702392,1,0.0,161.41917399670692,147.8860584741625,1,0.0,0.005882263049781455,0.005882263049781455,0.005882263049781455,1.590509235868871,1.5548195332444916
2020-05-11,178.74356079101562,156.55136810302736,146.6334446334839,1,0.0,162.09856171629943,148.19542508033575,1,0.0,0.011154593910200239,0.011154593910200239,0.011154593910200239,1.6082507205054113,1.572162913741481
2020-05-12,174.69464111328125,156.73744232177734,146.8368413925171,1,0.0,162.5925256157352,148.46107698994518,1,0.0,-0.02265211490593677,-0.02265211490593677,-0.02265211490593677,1.571820440386967,1.5365500987685565
2020-05-13,172.05287170410156,157.0291909790039,147.02849880218506,1,0.0,162.96351958107806,148.69756464711173,1,0.0,-0.015122212062971152,-0.015122212062971152,-0.015122212062971152,1.5480510383625228,1.513314062329599
2020-05-14,172.79945373535156,157.22024353027345,147.22711292266845,1,0.0,163.34924249018079,148.93914771314707,1,0.0,0.0043392593442670435,0.0043392593442670435,0.0043392593442670435,1.5547684332961396,1.5198807245153736
2020-05-15,175.3168487548828,157.5435775756836,147.45765674591064,1,0.0,163.81856038419076,149.2035228292842,1,0.0,0.014568304268986365,0.014568304268986365,0.014568304268986365,1.577418772900213,1.542022809362681
2020-05-18,176.99192810058594,157.99038848876953,147.68808979034424,1,0.0,164.33516304108576,149.4820168047915,1,0.0,0.00955458278881749,0.00955458278881749,0.00955458278881749,1.5924903511585229,1.5567561939569818
2020-05-19,175.76675415039062,158.62231872558593,147.91789661407472,1,0.0,164.78346073277234,149.74542221111503,1,0.0,-0.006922202404049949,-0.006922202404049949,-0.006922202404049949,1.581466810621307,1.5459800124886531
2020-05-20,178.20474243164062,159.10582977294922,148.18212795257568,1,0.0,165.3097855065467,150.03059937092019,1,0.0,0.013870588286360341,0.013870588286360341,0.013870588286360341,1.6034026856399786,1.5674236647408255
2020-05-21,176.06430053710938,159.68608795166017,148.42389984130858,1,0.0,165.73153119499725,150.2914522386337,1,0.0,-0.01201113879083393,-0.01201113879083393,-0.01201113879083393,1.5841439934451609,1.548597121559586
2020-05-22,176.1410369873047,160.54680328369142,148.66325843811035,1,0.0,166.1397471093301,150.5504422769706,1,0.0,0.0004358433252011906,0.0004358433252011906,0.0004358433252011906,1.5848344320308616,1.5492720672784435
2020-05-26,174.27899169921875,160.99180908203124,148.87619201660155,1,0.0,166.4589331723616,150.78816504044087,1,0.0,-0.01057133147354039,-0.01057133147354039,-0.01057133147354039,1.5680806219191832,1.532894198712546
2020-05-27,174.50933837890625,161.8895721435547,149.09587135314942,1,0.0,166.77463533797314,151.0257977055362,1,0.0,0.0013217122582682705,0.0013217122582682705,0.0013217122582682705,1.5701531732991267,1.5349202437656126
2020-05-28,174.1157989501953,162.56601440429688,149.32268547058106,1,0.0,167.06252410764847,151.25709183807805,1,0.0,-0.002255119596273225,-0.002255119596273225,-0.002255119596273225,1.5666122901088693,1.5314588150451804
2020-05-29,175.89149475097656,163.39608703613283,149.54505638122558,1,0.0,167.4087582511811,151.5038398607551,1,0.0,0.010198361156698699,0.010198361156698699,0.010198361156698699,1.5825891680359223,1.547077185137621
2020-06-01,175.48837280273438,164.17387481689454,149.78519954681397,1,0.0,167.72560588123144,151.7440626352053,1,0.0,-0.002291878574418371,-0.002291878574418371,-0.002291878574418371,1.5789620658295942,1.5435314720840327
2020-06-02,177.48486328125,165.09420166015624,150.0367518234253,1,0.0,168.10832185837316,152.00185884248734,1,0.0,0.011376767854357261,0.011376767854357261,0.011376767854357261,1.596925550703374,1.561091871317827
2020-06-03,177.91677856445312,166.04939453125,150.27881000518798,1,0.0,168.49296722004325,152.26138204093445,1,0.0,0.002433533064274407,0.002433533064274407,0.002433533064274407,1.6008117218321951,1.564890840003049
2020-06-04,175.57476806640625,166.72113189697265,150.49831287384032,1,0.0,168.77068490074183,152.4948373734784,1,0.0,-0.013163516768591066,-0.013163516768591066,-0.013163516768591066,1.5797394098884998,1.5442913731896544
2020-06-05,179.68287658691406,167.50221496582031,150.74382648468017,1,0.0,169.1986139871389,152.76707536804577,1,0.0,0.023398057509915304,0.023398057509915304,0.023398057509915304,1.6167022434517506,1.580424791551612
2020-06-08,180.79627990722656,168.12963684082033,150.98762950897216,1,0.0,169.65342441605654,153.04771842604072,1,0.0,0.0061964909593037465,0.0061964909593037465,0.0061964909593037465,1.6267201242871854,1.5902178794843211
2020-06-09,182.17845153808594,168.907412109375,151.24314754486085,1,0.0,170.14460195095816,153.3393724017589,1,0.0,0.007644911895137607,0.007644911895137607,0.007644911895137607,1.6391562563154083,1.6023749550670514
2020-06-10,188.935791015625,169.61875335693358,151.5533339691162,1,0.0,170.88151132705852,153.69573820142458,1,0.0,0.03709187019918425,0.03709187019918425,0.03709187019918425,1.6999556274108403,1.6618100389108221
2020-06-11,178.7902374267578,170.1754248046875,151.8029940032959,1,0.0,171.19165744902594,153.94695098776876,1,0.0,-0.05369842068741837,-0.05369842068741837,-0.05369842068741837,1.6086706949801888,1.5725734643388136
2020-06-12,180.20123291015625,170.86752044677735,152.05832962036132,1,0.0,171.54497413422555,154.20975809811145,1,0.0,0.007891904522899118,0.007891904522899118,0.007891904522899118,1.621366170513758,1.5849840639746202
2020-06-15,181.35305786132812,171.52234985351564,152.3202805328369,1,0.0,171.92960486909178,154.48144808433474,1,0.0,0.006391881634606467,0.006391881634606467,0.006391881634606467,1.6317297511620372,1.5951150945042836
2020-06-16,185.79708862304688,172.29343536376953,152.59227470397948,1,0.0,172.47342776204226,154.7948824200981,1,0.0,0.02450485706790162,0.02450485706790162,0.02450485706790162,1.6717150554877056,1.6342031619019635
2020-06-17,186.4402313232422,172.85838134765626,152.86872100830078,1,0.0,173.02114554937387,155.11159819781284,1,0.0,0.003461532712711879,0.003461532712711879,0.003461532712711879,1.6775017518386093,1.6398600096061042
2020-06-18,188.4366912841797,173.49733184814454,153.1638070678711,1,0.0,173.6256767553156,155.44510598305177,1,0.0,0.01070831089817803,0.01070831089817803,0.01070831089817803,1.6954649621295355,1.6574201404184556
2020-06-19,187.3136444091797,174.08242614746095,153.44571464538575,1,0.0,174.16245980112416,155.76401867090584,1,0.0,-0.005959809988949294,-0.005959809988949294,-0.005959809988949294,1.6853603131123223,1.647542231309704
2020-06-22,192.5160369873047,174.7713772583008,153.74212287902833,1,0.0,174.88220792679252,156.13178006961382,1,0.0,0.027773697930731478,0.027773697930731478,0.027773697930731478,1.732169001353147,1.693300571570223
2020-06-23,193.8022003173828,175.47896850585937,154.04948097229004,1,0.0,175.62416841341124,156.50871028874465,1,0.0,0.006680811376576168,0.006680811376576168,0.006680811376576168,1.7437412957235396,1.7046131932927322
2020-06-24,189.89566040039062,175.95164276123046,154.34482185363768,1,0.0,176.1838347663587,156.84276148264317,1,0.0,-0.020157355853517633,-0.020157355853517633,-0.020157355853517633,1.7085920819091662,1.6702526985629296
2020-06-25,192.29519653320312,176.50714935302733,154.65900993347168,1,0.0,176.81565287542304,157.1974591894341,1,0.0,0.012636076715777156,0.012636076715777156,0.012636076715777156,1.7301819825321398,1.6913581397967046
2020-06-26,188.4462890625,176.88689727783202,154.95376327514649,1,0.0,177.27175625569728,157.51008320743549,1,0.0,-0.020015619423122466,-0.020015619423122466,-0.020015619423122466,1.695551318437033,1.6575045589623334
2020-06-29,190.47154235839844,177.27728576660155,155.25198356628417,1,0.0,177.78939492681545,157.83982311938155,1,0.0,0.010747111582689373,0.010747111582689373,0.010747111582689373,1.7137735976504518,1.6753179454063178
2020-06-30,195.33795166015625,177.83277038574218,155.57548721313478,1,0.0,178.4775736227822,158.21492688574162,1,0.0,0.02554927230337123,0.02554927230337123,0.02554927230337123,1.7575592659631514,1.7181210997882284
2020-07-01,196.4801788330078,178.54969970703124,155.90941093444823,1,0.0,179.18355814136407,158.59768409898282,1,0.0,0.005847441130327757,0.005847441130327757,0.005847441130327757,1.767836490303933,1.728167711774014
2020-07-02,197.97750854492188,179.18745697021484,156.24577934265136,1,0.0,179.92057580478414,158.99156941272736,1,0.0,0.007620767248927907,0.007620767248927907,0.007620767248927907,1.7813087607307008,1.741337675672556
2020-07-06,202.23927307128906,179.95065063476562,156.59808166503908,1,0.0,180.79581883545407,159.4241195942441,1,0.0,0.021526508529630117,0.021526508529630117,0.021526508529630117,1.819654118962475,1.7788225960008877
2020-07-07,199.88760375976562,180.60689208984374,156.92649604797364,1,0.0,181.5445162839684,159.82880205397825,1,0.0,-0.011628153502581506,-0.011628153502581506,-0.011628153502581506,1.7984949015455747,1.758138173800729
2020-07-08,204.28372192382812,181.36062683105467,157.2846443939209,1,0.0,182.43624983904726,160.27338092640198,1,0.0,0.02199295044502092,0.02199295044502092,0.02199295044502092,1.8380491107908892,1.7968048195326278
2020-07-09,205.7139129638672,182.22413482666016,157.65137077331542,1,0.0,183.34909937391905,160.7277936674792,1,0.0,0.00700100344055965,0.00700100344055965,0.00700100344055965,1.8509172989394538,1.80938425625619
2020-07-10,205.08998107910156,182.92929016113283,158.02334915161134,1,0.0,184.20168297070782,161.17140064375565,1,0.0,-0.003033007713363678,-0.003033007713363678,-0.003033007713363678,1.845303452494972,1.803896379850526
2020-07-13,198.75502014160156,183.47367065429688,158.3542343902588,1,0.0,184.7724020757749,161.5472056467305,1,0.0,-0.030888690438060196,-0.030888690438060196,-0.030888690438060196,1.788304445386571,1.7481763829909858
2020-07-14,199.98361206054688,184.13144866943358,158.69040649414063,1,0.0,185.3689201147209,161.9315190099941,1,0.0,0.006181438426410724,0.006181438426410724,0.006181438426410724,1.7993587392034047,1.75898262766095
2020-07-15,199.68600463867188,184.70153198242187,159.03370025634766,1,0.0,185.93037441007397,162.30899578290246,1,0.0,-0.0014881590486769403,-0.0014881590486769403,-0.0014881590486769403,1.7966810072138433,1.7563649817471307
2020-07-16,195.7314910888672,185.15576904296876,159.35103759765624,1,0.0,186.31473192708418,162.64314444280896,1,0.0,-0.019803659034394072,-0.019803659034394072,-0.019803659034394072,1.7611001491534086,1.7215825285086608
2020-07-17,194.73329162597656,185.55596710205077,159.67270713806153,1,0.0,186.64487152327993,162.9639574342944,1,0.0,-0.005099840896002905,-0.005099840896002905,-0.005099840896002905,1.7521188185907992,1.7128027315239283
2020-07-20,203.1031036376953,186.10326904296875,160.0477368927002,1,0.0,187.29029239081387,163.36521936602944,1,0.0,0.042980899371816816,0.042980899371816816,0.042980899371816816,1.827426461220117,1.7864205333713312
2020-07-21,200.36753845214844,186.57518493652344,160.40133560180664,1,0.0,187.80312556992027,163.7351059405509,1,0.0,-0.013468849744544986,-0.013468849744544986,-0.013468849744544986,1.8028131287947378,1.762359503626783
2020-07-22,203.2470703125,187.06525512695313,160.76057968139648,1,0.0,188.4087704620477,164.1300615107495,1,0.0,0.014371249368017036,0.014371249368017036,0.014371249368017036,1.828721805832582,1.7876868115294982
2020-07-23,194.4069366455078,187.45950103759765,161.08037940979003,1,0.0,188.64399266541824,164.43269073779314,1,0.0,-0.04349451951951955,-0.04349451951951955,-0.04349451951951955,1.7491824295530258,1.7099322326106408
2020-07-24,193.21669006347656,187.88277740478514,161.40112533569337,1,0.0,188.82331413208024,164.72038509895876,1,0.0,-0.006122449139773334,-0.006122449139773334,-0.006122449139773334,1.7384731490919023,1.699463259484023
2020-07-27,195.66432189941406,188.34007476806642,161.72188453674318,1,0.0,189.09158894658827,165.02965408493375,1,0.0,0.012667807502205974,0.012667807502205974,0.012667807502205974,1.7604957922923523,1.7209917329122382
2020-07-28,193.90782165527344,188.7118942260742,162.02977073669433,1,0.0,189.2804608175866,165.31826398347627,1,0.0,-0.008977110528324062,-0.008977110528324062,-0.008977110528324062,1.7446916269802943,1.705542199907553
2020-07-29,195.86590576171875,189.08937377929686,162.34468826293946,1,0.0,189.53871356058508,165.62354532128845,1,0.0,0.010098015076082767,0.010098015076082767,0.010098015076082767,1.7623095493326568,1.722764790755115
2020-07-30,195.7122802734375,189.4882843017578,162.6594561767578,1,0.0,189.78081421607328,165.9242274823314,1,0.0,-0.0007843401212875856,-0.0007843401212875856,-0.0007843401212875856,1.7609272992469869,1.721413557210184
2020-07-31,196.7777557373047,189.8597445678711,162.9699429321289,1,0.0,190.05520407974055,166.23253912456323,1,0.0,0.005444091001231888,0.005444091001231888,0.005444091001231888,1.770513947710641,1.7307850892663905
2020-08-03,207.84475708007812,190.49535369873047,163.34128242492676,1,0.0,190.75283360938434,166.6483420071715,1,0.0,0.05624111984256852,0.05624111984256852,0.05624111984256852,1.8700896348267744,1.8281263808935522
2020-08-04,204.72523498535156,191.06703765869142,163.70044929504394,1,0.0,191.30077091841088,167.02880275803685,1,0.0,-0.015008904427282088,-0.015008904427282088,-0.015008904427282088,1.8420216382272085,1.8006882067617278
2020-08-05,204.38931274414062,191.66924407958984,164.06878158569336,1,0.0,191.81404706858805,167.4020899268285,1,0.0,-0.001640844330866087,-0.001640844330866087,-0.001640844330866087,1.8389991674647908,1.7977335577260054
2020-08-06,207.66241455078125,192.33230560302735,164.4486277770996,1,0.0,192.43555167590577,167.80433397599046,1,0.0,0.016014055542806105,0.016014055542806105,0.016014055542806105,1.868449002275746,1.826522562770596
2020-08-07,203.94775390625,192.92894470214844,164.81969932556152,1,0.0,192.88701058702028,168.16543096530614,1,0.0,-0.01788797771887063,-0.01788797771887063,-0.01788797771887063,1.8350262281541914,1.7938497678647412
2020-08-10,199.88760375976562,193.40886688232422,165.16633178710939,1,0.0,193.1615436526886,168.48234392241906,1,0.0,-0.01990779534816911,-0.01990779534816911,-0.01990779534816911,1.7984949015455751,1.7581381738007291
2020-08-11,195.2132110595703,193.80336364746094,165.47674934387206,1,0.0,193.24200119807634,168.74938172009004,1,0.0,-0.02338510549064976,-0.02338510549064976,-0.02338510549064976,1.756436908548536,1.7170239271392607
2020-08-12,200.78990173339844,194.2694644165039,165.8112922668457,1,0.0,193.5379972975709,169.0694495614505,1,0.0,0.02856717864308056,0.02856717864308056,0.02856717864308056,1.8066133554903423,1.7660744564002917
2020-08-13,200.31954956054688,194.7175198364258,166.127025680542,1,0.0,193.8039405236305,169.38160928153894,1,0.0,-0.0023425091042480473,-0.0023425091042480473,-0.0023425091042480473,1.80238134725725,1.7619374109073942
2020-08-14,200.51150512695312,195.21625457763673,166.45018798828124,1,0.0,194.06698227283798,169.69255619866186,1,0.0,0.0009582467953195284,0.0009582467953195284,0.0009582467953195284,1.804108473407203,1.7636257817849499
2020-08-17,201.8361053466797,195.65931915283204,166.77150634765624,1,0.0,194.37165376599384,170.01361584330067,1,0.0,0.006606105813668384,0.006606105813668384,0.006606105813668384,1.8160266048818667,1.7752764803151349
2020-08-18,202.99752807617188,196.10334411621093,167.1045301055908,1,0.0,194.70992334685346,170.34305675460203,1,0.0,0.005754286268540909,0.005754286268540909,0.005754286268540909,1.8264765418376434,1.785491929388676
2020-08-19,201.76597595214844,196.49509460449218,167.42973121643067,1,0.0,194.98663129221285,170.65689475634144,1,0.0,-0.006066833107254976,-0.006066833107254976,-0.006066833107254976,1.8153956134839981,1.7746596478387242
2020-08-20,206.4613494873047,196.84560577392577,167.77446090698243,1,0.0,195.43662024112388,171.01448022813005,1,0.0,0.02327138415185437,0.02327138415185437,0.02327138415185437,1.8576423821929755,1.8159584342423738
2020-08-21,204.9603729248047,197.36900848388672,168.11211395263672,1,0.0,195.81010073859002,171.3534913900678,1,0.0,-0.007270012359346212,-0.007270012359346212,-0.007270012359346212,1.8441372991151872,1.8027563939813727
2020-08-24,205.60498046875,197.87708343505858,168.45489280700684,1,0.0,196.19421366925062,171.69554197923446,1,0.0,0.0031450349877233386,0.0031450349877233386,0.0031450349877233386,1.84993717544307,1.808426125914786
2020-08-25,208.27981567382812,198.4156185913086,168.81009460449218,1,0.0,196.6681588459791,172.060875568658,1,0.0,0.013009583712320083,0.013009583712320083,0.013009583712320083,1.8740040879895297,1.831952996987421
2020-08-26,212.78274536132812,198.9553317260742,169.1797245025635,1,0.0,197.30010341530885,172.467512964167,1,0.0,0.021619616250053264,0.021619616250053264,0.021619616250053264,1.9145193372228944,1.871559117770424
2020-08-27,218.00729370117188,199.5866729736328,169.57476364135744,1,0.0,198.1121500933098,172.92224456151527,1,0.0,0.024553439852333492,0.024553439852333492,0.024553439852333492,1.961527372615526,1.9175123319986864
2020-08-28,220.24913024902344,200.2229217529297,169.97644569396974,1,0.0,198.98026696228862,173.39480446719867,1,0.0,0.010283309836984111,0.010283309836984111,0.010283309836984111,1.9816983663418568,1.9372307054248668
2020-08-31,216.99703979492188,200.81658966064452,170.36072563171388,1,0.0,199.6868070734718,173.83015852625613,1,0.0,-0.014765508723801113,-0.014765508723801113,-0.014765508723801113,1.9524375818256936,1.9086265085439005
2020-09-01,218.67120361328125,201.33969299316405,170.7498087310791,1,0.0,200.43129321238865,174.27786628361835,1,0.0,0.007715145883748331,0.007715145883748331,0.007715145883748331,1.9675009225983917,1.923351840494906
2020-09-02,222.88546752929688,201.92135833740235,171.15087799072265,1,0.0,201.3118490680682,174.7631640385688,1,0.0,0.01927214853341419,0.01927214853341419,0.01927214853341419,2.005418892618337,1.9604189628469393
2020-09-03,209.07839965820312,202.3050131225586,171.48115196228028,1,0.0,201.6164196794841,175.10575541357045,1,0.0,-0.06194691840677724,-0.06194691840677724,-0.06194691840677724,1.8811893721058994,1.8389770493123612
2020-09-04,206.143798828125,202.58198516845704,171.7965153503418,1,0.0,201.79396395984426,175.41561809119383,1,0.0,-0.014035887183351026,-0.014035887183351026,-0.014035887183351026,1.854785210308502,1.813165374915441
2020-09-08,194.9923095703125,202.7129055786133,172.05736206054686,1,0.0,201.52723241512595,175.61105197732937,1,0.0,-0.05409568137002363,-0.05409568137002363,-0.05409568137002363,1.7544493405618211,1.715080958522856
2020-09-09,203.2957763671875,202.96939025878908,172.36039436340332,1,0.0,201.59658707992037,175.8874192146705,1,0.0,0.042583560424370726,0.042583560424370726,0.042583560424370726,1.8291600400671328,1.7881152121528017
2020-09-10,197.59979248046875,203.0146270751953,172.6344216156006,1,0.0,201.43985003678793,176.10415946610885,1,0.0,-0.02801821065102117,-0.02801821065102117,-0.02801821065102117,1.7779102487501015,1.738015423470409
2020-09-11,196.31048583984375,203.01123321533203,172.8941749572754,1,0.0,201.23869849963228,176.30585937581552,1,0.0,-0.006524838029637325,-0.006524838029637325,-0.006524838029637325,1.766309672345775,1.7266751543392531
2020-09-14,197.63827514648438,203.00444854736327,173.1567488861084,1,0.0,201.09750542694593,176.5187931652316,1,0.0,0.006763720750627034,0.006763720750627034,0.006763720750627034,1.7782564977286532,1.7383539029102497
2020-09-15,200.88076782226562,202.9772784423828,173.43415115356444,1,0.0,201.0890059130361,176.76195945665,1,0.0,0.01640619800682841,0.01640619800682841,0.01640619800682841,1.8074309259373187,1.7668736812473382
2020-09-16,197.2919158935547,202.92536468505858,173.69809555053712,1,0.0,200.94010042206253,176.9668705115993,1,0.0,-0.01786558249262704,-0.01786558249262704,-0.01786558249262704,1.7751401196302603,1.7353074537409623
2020-09-17,195.2328643798828,202.7443475341797,173.96047882080077,1,0.0,200.71628724391832,177.14917916407921,1,0.0,-0.010436573157831752,-0.010436573157831752,-0.010436573157831752,1.7566137399063368,1.717196790548664
2020-09-18,192.80821228027344,202.48623352050782,174.21188453674316,1,0.0,200.40616665708274,177.30546357560982,1,0.0,-0.012419282518395636,-0.012419282518395636,-0.012419282518395636,1.7347978575947445,1.695870438467158
2020-09-21,194.8768768310547,202.28197143554686,174.47105644226073,1,0.0,200.18933176192692,177.4808291290335,1,0.0,0.0107291309136468,0.0107291309136468,0.0107291309136468,1.7534107309175926,1.7140656544140556
2020-09-22,199.57225036621094,202.29831604003905,174.75332305908202,1,0.0,200.16513249150483,177.70129850002988,1,0.0,0.024094051646911474,0.024094051646911474,0.024094051646911474,1.79565749962657,1.755364440817705
2020-09-23,193.00064086914062,202.15865661621095,174.99404525756836,1,0.0,199.88417203570495,177.85397932864328,1,0.0,-0.03292847319710801,-0.03292847319710801,-0.03292847319710801,1.7365292397789305,1.6975629698770827
2020-09-24,195.50228881835938,202.07498229980467,175.2491371154785,1,0.0,199.7123334781497,178.0300966708934,1,0.0,0.012961863431919518,0.012961863431919518,0.012961863431919518,1.75903789463048,1.7195665492597132
2020-09-25,199.95709228515625,202.15949432373046,175.52760063171388,1,0.0,199.72193186273884,178.24890584938132,1,0.0,0.0227864517276104,0.0227864517276104,0.0227864517276104,1.799120126703515,1.7587493694268332
2020-09-28,201.5157928466797,202.29514434814453,175.81113708496093,1,0.0,199.79227935230978,178.481079113012,1,0.0,0.007795175173384683,0.007795175173384683,0.007795175173384683,1.813144583249131,1.7724591288475953
2020-09-29,199.41824340820312,202.22144714355468,176.07683586120606,1,0.0,199.7776112760694,178.68999883105144,1,0.0,-0.010408858823647837,-0.010408858823647837,-0.010408858823647837,1.794271817255229,1.754009852004735
2020-09-30,202.37213134765625,202.26153900146485,176.35114700317382,1,0.0,199.87935716123584,178.9263023258369,1,0.0,0.014812526120825398,0.014812526120825398,0.014812526120825398,1.820849515416183,1.7799911687537402
2020-10-01,204.42153930664062,202.28502838134764,176.63093238830567,1,0.0,200.0574819512621,179.18069012646225,1,0.0,0.010126927780701678,0.010126927780701678,0.010126927780701678,1.8392891269583282,1.7980170107699962
2020-10-02,198.3887481689453,202.3646646118164,176.8845629119873,1,0.0,199.9920414107754,179.37234007074278,1,0.0,-0.029511523874428347,-0.029511523874428347,-0.029511523874428347,1.785008901976121,1.7449547888300292
2020-10-05,202.4202117919922,202.54873504638672,177.15987800598145,1,0.0,200.08726377867143,179.60229577981337,1,0.0,0.020321029595961493,0.020321029595961493,0.020321029595961493,1.8212821207022325,1.780414066737459
